,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CSF2RA,27.271761849518345,-1.0798753276936457,0.6454432840896958,-1.6730754727995247,0.09431243930281757,0.78079817538198
IMMP2L,34.669161457456426,-0.7870728622090207,0.4697526034485585,-1.675505056131554,0.09383517988335915,0.78079817538198
EPS15,13.500663846947338,1.0459127584979726,0.6248166285712835,1.6739515414139583,0.0941401234079233,0.78079817538198
FAF1,18.96473625335353,-0.967149814133413,0.5799758739513143,-1.6675690448023701,0.09540130751699927,0.7858596776131113
RNF144B,9.232592757233414,1.1361337801712414,0.6822060670205021,1.6653821112046745,0.09583654605037943,0.7858596776131113
RERE,24.619862250024582,-0.8455215176640234,0.509173803380419,-1.6605754499752003,0.09679874296780286,0.7862614876913043
DDIT4,8.63717042154767,1.2881184857239851,0.7754538749491111,1.661115544504201,0.0966902430989967,0.7862614876913043
THRB,8.070565326691046,1.4677018473185708,0.8873802782477949,1.6539716774150859,0.09813326750200037,0.7896518067217039
TSPAN14,8.878163419478811,1.2370116955588268,0.7475023958869832,1.6548598404035801,0.09795293214272624,0.7896518067217039
FRMD4A,163.64509480257718,-1.0923439140962121,0.662386524866726,-1.649103466161234,0.09912643966671945,0.7921817332428672
RBFOX2,8.204905037123638,1.136380483861182,0.6914200131121095,1.643545836554958,0.10027004987432415,0.7921817332428672
GRID2,70.49525585828526,-0.9731316668100695,0.5921237664438854,-1.6434599013891995,0.10028781524212836,0.7921817332428672
SPTLC2,19.633352381354452,0.8660103345308101,0.5258005731077965,1.647031933442313,0.09955148228356439,0.7921817332428672
SLC2A5,15.731802484831425,1.0577033501382422,0.6511295350573163,1.6244131055199895,0.10428767191712293,0.8056070017585313
PRNP,10.904235972794552,1.2832056889664976,0.7896624120230374,1.62500540665099,0.10416140680503412,0.8056070017585313
N4BP2L2,51.04959021048979,-0.7054938107946639,0.43413916884514037,-1.6250406814740024,0.10415389084938304,0.8056070017585313
RPL32,20.275247792798126,-0.8812728777921193,0.5425786257893777,-1.6242307306337176,0.10432657455990273,0.8056070017585313
SUMF1,19.517770633909716,-0.9009260349132668,0.5531838596777938,-1.6286195252298543,0.10339358826795704,0.8056070017585313
H3F3B,17.062842472903657,-0.9177099978180049,0.5659452712309199,-1.6215525501644419,0.10489918945816197,0.8064125189596202
MT2A,13.062539022870027,-1.12042419282028,0.6953862415263702,-1.6112257130094394,0.10713053538202835,0.807993260085418
MBD4,9.603176774907693,1.0598395103660003,0.6583847588768794,1.6097570547865532,0.10745090392541273,0.807993260085418
DLEU1,12.383378912499717,-1.0675522905809975,0.6621431934530772,-1.6122680126238431,0.10690363082769341,0.807993260085418
AUH,9.689397912529609,1.144606212098439,0.7080056915749332,1.6166624445522517,0.10595116474225336,0.807993260085418
ACER3,14.656069748437352,1.0014111802199528,0.6214212209590607,1.611485328219787,0.10707398251391158,0.807993260085418
NHSL1,16.68451866911036,1.0217342225814896,0.64315579742417,1.5886263121214503,0.11214478414570124,0.8114004970541914
STRBP,12.46204232814558,-1.0516863342239575,0.6582868857150215,-1.5976109459960324,0.11012958885691275,0.8114004970541914
